year,month,pitcher_throws,bat_side,pitch_type,release_speed,plate_speed,hit_exit_speed,hit_spinrate,hit_vertical_angle,hit_bearing,hit_distance,event_result
2019,4,L,R,FF,89.77603406,82.4695816,106.8502197,2817.864258,13.85800648,-35.31898499,216.9474182,single
2019,4,R,R,FT,89.16972049,82.82803345,92.97034454,,-15.16042137,-18.95950127,10.15877342,grounded_into_double_play
2019,6,R,L,FF,96.12457825,88.80040741,75.04931641,1490.135986,11.50488949,-2.457954884,139.1585236,single
2019,7,R,R,FF,93.67225668,86.93301392,105.5035629,2148.657471,23.6464386,-6.859262943,438.2266541,home_run
2019,5,R,L,FT,91.22940503,83.21666718,88.0372467,3660.587646,30.31989288,-23.17602158,335.6972046,field_out
2019,7,R,L,FT,91.17339728,85.27179718,90.08164215,4857.478027,27.04517746,-42.03645325,299.9768677,field_out
2019,8,L,R,FF,91.29197928,85.35723877,103.8456268,2217.333984,4.047552109,-17.6108017,89.23819733,grounded_into_double_play
2019,9,R,L,FF,87.76249191,81.07732391,39.45685959,2280.655518,29.86889076,41.21891403,87.44902802,sac_bunt
2019,8,R,L,FF,92.94345868,85.97913361,70.31770325,1304.870728,12.979702,-3.048408985,150.2289429,field_out
2019,5,R,L,FF,89.31341336,82.26003265,97.24884033,1658.33667,20.17050171,6.277873993,369.5803223,double
2019,9,R,L,FF,94.4757421,86.71627045,98.16674042,3778.035889,34.46110916,-15.31578255,357.915863,field_out
2019,4,R,R,FT,91.46418594,85.43850708,102.8730392,4623.901367,20.18292236,33.19242859,329.1522827,double
2019,9,L,R,FF,90.83521744,84.22126007,99.79984283,2212.858887,22.15556908,6.59227562,395.310791,field_out
2019,9,R,R,FT,90.92186191,84.50035095,,,,,,field_out
2019,6,R,L,FF,94.80943674,88.43040466,82.66706085,923.1652222,10.46003914,5.886354923,143.9290314,single
2019,4,R,R,FT,90.79263406,83.75473785,107.0375519,,-4.040625095,10.88024616,21.19081688,field_out
2019,5,R,L,FF,93.54359079,86.32098389,72.10949707,3816.722412,38.18033218,2.62585187,238.5975952,field_out
2019,9,R,R,FF,95.14789755,88.51086426,82.45766449,,-24.16205788,16.94607925,5.11853981,field_out
2019,6,L,L,FT,90.51633124,85.00489807,107.0217285,,-6.476239204,-6.894770145,20.26689148,grounded_into_double_play
2019,3,R,L,FF,90.61116562,84.08728027,87.37326813,4003.173584,40.58478928,-9.141141891,264.950531,field_out
2019,4,R,R,FF,91.64105472,84.42984772,69.99171448,3439.531006,-3.234216452,-32.89808655,35.47549438,field_out
2019,6,L,R,FF,91.64730902,86.39307404,77.17188263,,-18.53741074,-32.32130432,5.804335117,field_out
2019,9,R,L,FF,96.92159082,92.71782684,94.50986481,1640.833374,12.42245579,29.86149025,223.3279724,single
2019,6,R,L,FT,92.56544278,85.99504089,71.42910004,,-14.48192978,25.4112854,8.597300529,field_out
2019,6,L,R,FF,98.03099594,91.50090027,72.92405701,,-19.33269882,-28.90427017,6.818517208,field_out
2019,4,L,R,FF,90.47274884,83.72901917,111.9435806,1052.901001,12.48899841,-13.51787376,306.5827026,double
2019,6,R,R,FF,90.79292545,84.72076416,90.19752502,1855.942505,27.55255318,-5.354003906,348.7704163,field_out
2019,5,R,R,FT,94.80157983,87.24732208,97.95344543,4057.481689,25.26517677,30.09223175,336.8225708,field_out
2019,8,R,L,FT,93.60608179,88.14951324,,,,,,force_out
2019,6,R,R,FF,91.29981537,84.75858307,84.41368866,2990.691406,9.861559868,34.11639023,166.8386688,field_out
2019,6,R,L,FT,91.53104767,85.62532806,85.66941833,,-27.69847679,14.63079166,5.516769886,field_out
2019,6,R,R,FF,94.41631061,87.45702362,90.23408508,2003.401123,22.97258186,-4.395330906,324.3149109,field_out
2019,5,L,R,FF,89.58087067,82.68544006,109.7578888,,-3.618288517,15.49675179,27.99274635,single
2019,5,R,R,FF,92.61590387,86.84323883,96.47992706,4026.850098,24.07587814,13.80946159,352.9925842,field_out
2019,8,L,R,FT,90.54540698,83.9352417,104.598938,2071.186523,12.60525322,-27.91831589,266.9464111,single
2019,5,R,L,FT,93.00912366,86.82415009,74.30063629,,-44.81019974,7.43612051,3.575938463,field_out
2019,9,R,R,FT,92.59585056,85.62578583,86.28515625,5281.328125,38.82780838,32.29031372,289.3505554,field_out
2019,9,L,R,FF,89.52289609,82.50061798,92.87025452,4681.228027,61.25525284,19.52564812,192.9629364,field_out
2019,5,R,R,FF,93.62985022,87.17874146,101.8194504,3596.374023,0.30174911,-29.10022163,48.69308853,field_out
2019,9,R,L,FT,90.66199094,84.25604248,101.8691406,3145.427734,33.28369904,-23.5386467,391.1732483,home_run
2019,5,L,R,FT,98.39793933,91.60395813,100.717247,1412.308838,12.84628105,-16.21819878,198.8821411,single
2019,7,L,L,FF,89.69461365,83.76013947,98.46569824,4991.095215,57.80264282,16.85941505,241.5041351,field_out
2019,7,L,L,FT,94.81649234,88.30818176,92.01669312,1458.140381,22.92986679,14.77612495,356.8566589,field_out
2019,9,L,R,FF,95.89099408,88.08307648,76.52320862,,72.04715729,46.12404251,110.6218491,field_out
2019,4,R,L,FF,95.99211398,88.14157104,105.3964462,,-6.324918747,28.13801384,19.7601223,single
2019,6,R,L,FF,90.50103369,84.84790802,99.0161972,3240.188721,34.65921783,-9.405377388,382.3273621,field_out
2019,9,R,L,FF,92.19079858,85.29377747,88.90032959,1622.054443,10.19301987,24.3419323,180.7827148,single
2019,8,R,L,FF,94.2725553,87.58514404,99.58319092,,-8.759635925,40.25800705,13.17562866,field_out
2019,5,R,L,FF,89.16107269,82.24372101,87.0005188,1804.99231,26.27432251,-8.664574623,313.7731323,field_out
2019,8,R,L,FF,95.23614462,88.85998535,,,,,,field_out
2019,7,L,L,FF,91.97173148,85.33372498,,,,,,field_out
2019,4,R,L,FF,90.48460184,83.78978729,72.49766541,3540.463867,36.70211029,-6.142332077,225.8134613,field_out
2019,6,L,R,FF,91.96303165,85.92697906,78.45384979,,-11.43222046,-38.57471085,11.97428513,field_out
2019,3,R,R,FF,87.5580043,80.6257019,81.20002747,4914.039063,56.0478363,12.67391396,192.4176025,field_out
2019,9,L,L,FT,86.52071619,79.77754974,,,,,,field_out
2019,7,R,R,FF,91.4166907,84.97492218,85.3258667,3043.010986,9.800011635,-43.92959213,128.8489227,double
2019,7,R,R,FT,96.01918127,89.01009369,106.3155975,,-2.308815479,-8.48980999,32.79156876,single
2019,9,L,R,FF,91.98441699,85.94845581,86.5839386,4262.785645,38.55287933,27.12342644,299.9657898,field_out
2019,9,L,L,FF,91.03751968,84.90343475,72.13743591,,-6.506560802,10.33745861,18.29947853,grounded_into_double_play
2019,7,L,L,FF,91.35561499,84.50926208,90.50791168,2463.779297,23.9017334,8.229590416,349.5257874,double
2019,6,R,R,FT,97.47265631,89.34511566,,,,,,field_out
2019,6,R,R,FT,93.17823959,87.08219147,86.75418091,,-29.26887894,3.143000603,5.055386543,single
2019,6,L,L,FT,86.971666,81.43858337,70.89965057,,-5.922614574,33.34632492,19.23826218,field_out
2019,9,R,R,FF,96.01996176,89.67233276,84.62679291,4048.487305,49.80924606,24.63308144,259.8892822,field_out
2019,4,R,R,FF,92.08367413,85.60702515,83.15569305,3087.068604,9.16843605,19.89653969,134.0749359,single
2019,7,L,R,FF,86.75814555,81.0789566,82.52339172,952.0985107,19.63358116,-15.34927177,249.8617401,single
2019,8,R,L,FF,94.90308478,88.96247101,83.33352661,3623.814209,35.3639679,-34.82244873,304.4469604,field_out
2019,9,R,R,FT,92.20256833,86.02264404,49.3379097,,-16.45484924,-4.832700253,11.84545803,field_out
2019,6,L,L,FF,91.08762695,84.1919632,,,,,,field_out
2019,6,R,R,FF,90.99372916,86.23277283,74.62303162,3555.009033,24.15627098,27.22023964,250.4301758,single
2019,7,R,L,FF,93.16433652,86.81442261,111.9261017,1247.208252,14.26576614,-10.12888145,347.0832214,field_out
2019,8,L,L,FF,91.56048764,85.43104553,98.56612396,1821.508301,22.27374458,-17.04192162,355.0201721,double
2019,6,R,L,FF,91.71136099,85.75125122,101.839241,,-19.64613152,7.596641064,6.487318039,field_out
2019,8,R,R,FF,93.97678192,87.69116974,99.37374878,4596.119141,61.16376877,-3.638306379,200.2393646,field_out
2019,7,R,L,FF,96.97019955,89.64360046,93.64793396,2931.125977,29.70150948,-9.52905941,352.4187012,field_out
2019,8,R,L,FF,93.73879581,87.40999603,100.7173843,3292.155762,51.60273361,35.0216217,295.2427979,field_out
2019,4,R,R,FF,94.03577634,85.40723419,103.9600067,2852.824463,34.68525696,-28.35103607,382.7193909,home_run
2019,9,R,L,FF,93.33613733,87.09443665,38.39754486,2190.754639,47.84128189,-13.33858109,93.34687805,single
2019,5,L,R,FF,86.31999573,79.99733734,104.017662,,-2.831143618,-9.690836906,30.96362686,field_out
2019,8,L,R,FF,90.10303732,83.71955109,79.15122223,3193.875488,41.42616272,20.02262688,274.0261536,field_out
2019,8,R,L,FF,94.43138962,85.72416687,98.92247772,2424.047852,10.2028904,24.15553474,159.116333,field_out
2019,6,R,R,FT,94.91458395,87.35102081,105.5136032,1467.922607,7.195233822,13.46831512,182.8279266,field_out
2019,6,R,R,FF,92.68038251,85.02083588,80.42684937,4244.731934,56.6404953,17.50003624,202.3419189,field_out
2019,6,L,R,FT,86.58250475,80.62368011,46.3556366,,-36.09074783,21.76805115,6.657506466,single
2019,6,R,L,FT,91.97279294,85.37755585,83.67436981,4019.351563,39.87437057,-15.72484875,294.3068542,field_out
2019,9,R,R,FF,89.88825769,84.12278748,80.73745728,,-4.829921246,4.47903204,19.51371193,field_out
2019,5,R,R,FF,93.06160361,86.534935,87.15534973,,-4.338465214,-1.828525543,23.41665649,single
2019,6,R,R,FF,94.02759683,85.65055847,87.57855988,2939.802246,26.13651657,-7.752665997,327.9047546,field_out
2019,5,R,L,FF,93.71161404,87.14862823,79.7674408,2504.866943,21.88906097,-17.68069458,249.4251556,single
2019,7,R,L,FT,95.80340262,88.89777374,72.3740921,,-10.69380569,-45.67724228,7.653218269,double
2019,6,L,R,FF,86.18912366,80.76078033,82.94298553,1885.92627,28.44184113,-28.31653786,312.3930054,field_out
2019,7,R,R,FF,93.78963153,86.3886261,,,,,,field_out
2019,8,R,L,FT,90.33921271,84.14627075,100.82724,2008.376709,21.67110634,14.47566986,397.7426147,home_run
2019,7,R,R,FF,95.23068121,88.48030853,99.25095367,,-22.20352745,13.84631824,5.436464787,field_out
2019,9,L,R,FF,89.4400708,82.76629639,65.73106384,3918.331543,36.94873047,6.144221306,202.2467957,field_out
2019,9,L,R,FF,94.00507718,87.97624969,91.61304474,,-39.91795731,-20.30906296,3.828357935,field_out
2019,4,L,R,FF,88.98912619,83.00179291,97.24143219,4032.836914,4.593913555,40.98071289,108.8379059,double
2019,4,L,R,FF,94.99447461,86.03416443,89.44608307,,-13.89914322,-19.65419579,12.89530182,field_out
2019,9,R,R,FF,93.75325043,85.53952789,81.99459076,,-23.75446129,-31.33851242,7.7872262,field_out
2019,7,R,L,FF,92.846543,86.14724731,85.33100891,3865.328125,59.10363007,26.90004349,197.637207,field_out
2019,3,L,R,FF,91.10122824,84.52390289,88.49095917,,-31.97633171,-27.07040977,3.827426195,field_out
2019,5,R,R,FT,86.37486397,80.50439453,97.39906311,1382.193604,-0.510984659,-12.11141968,42.59267426,field_out
2019,4,R,R,FT,88.27757175,81.03734589,100.7236099,3841.117188,38.85651779,-1.594190478,343.0828857,field_out
2019,8,R,L,FF,96.69456274,89.14194489,91.51885986,4224.796875,42.94470978,-12.129529,303.5803223,field_out
2019,7,L,R,FT,90.80237454,83.90876007,104.9837875,1554.576294,23.29548264,-24.9284153,393.8983459,home_run
2019,8,R,L,FT,93.18635666,86.96439362,86.84986877,,-45.8297348,3.744447231,2.210981607,single
2019,9,R,L,FT,94.70673505,88.07724762,89.60182953,3197.270264,22.54716682,-12.87997055,324.3485107,field_out
2019,6,L,R,FT,95.55077457,89.08105469,83.76828003,2366.130859,8.458757401,-25.11240005,108.0299988,single
2019,4,L,R,FF,88.99755545,81.79020691,98.59701538,1963.866943,25.56431198,-23.98955727,363.7126465,double
2019,6,R,L,FF,96.02817249,89.12274933,100.0792313,3580.197266,36.97396469,-4.394236565,369.3682251,field_out
2019,5,R,R,FT,91.37642798,85.53918457,,,,,,field_out
2019,6,R,R,FT,90.78651505,84.24893951,,,,,,field_out
2019,8,R,R,FF,95.62303726,88.45799255,100.9759827,3673.446777,5.468717098,-20.47147179,95.53001404,field_out
2019,7,R,R,FT,92.23645187,86.23789978,100.8987122,,-15.89466381,-2.784869194,11.75311565,single
2019,3,R,R,FT,92.2796076,85.01383972,97.44535828,803.4587402,5.079770565,5.988739967,120.8008118,field_out
2019,8,L,L,FF,93.97071494,86.52067566,88.577034,4895.899414,50.50518036,-36.88638306,266.6200256,field_out
2019,6,R,R,FT,90.3207724,83.87146759,82.39336395,,-51.59402084,-11.88460922,3.382699728,field_out
2019,7,R,R,FT,91.70905075,85.81028748,93.62497711,,-15.6296587,-20.31661415,10.31203747,grounded_into_double_play
2019,5,R,R,FF,90.43884448,85.31472778,82.06475067,4329.905273,15.60194874,41.58139801,221.9318237,triple
2019,5,L,L,FT,88.20152109,81.90106201,89.23787689,,-18.45416451,-7.736263752,5.937925339,field_out
2019,4,R,R,FT,92.12321881,84.8213501,101.5959473,3901.197266,34.30728149,-0.97842592,382.3598938,field_out
2019,4,L,R,FF,91.38745886,84.50901031,74.15447998,813.1414795,-0.068719678,1.280816436,33.30213547,field_out
2019,4,R,R,FF,95.5900799,88.03553772,90.34823608,3280.080078,38.04214096,-22.88742065,326.3125916,field_out
2019,8,R,L,FT,92.12680905,85.79556274,71.34408569,2463.160156,19.96181488,-11.03891087,216.7902985,single
2019,6,R,R,FF,95.9887735,89.07485199,106.7416,3987.652344,8.197623253,36.5276947,228.3525085,double
2019,8,R,R,FT,90.86703009,85.91703796,81.39116669,,-19.68591118,-8.003967285,8.498889923,field_out
2019,7,R,L,FT,87.29361691,81.02759552,89.71698761,1263.752075,11.42271805,21.1979332,154.6056061,field_out
2019,9,R,L,FF,89.58671912,82.70000458,84.5246582,1868.898071,4.897174835,26.59669495,82.12883759,field_out
2019,4,R,R,FT,93.10717365,85.11485291,108.7632828,788.2136841,12.55479622,-14.17625523,248.9977875,single
2019,5,R,L,FT,92.36059094,85.11875153,80.48375702,1198.573853,18.67681885,17.91887665,212.2180634,single
2019,7,L,L,FF,91.85449191,84.35456085,,,,,,field_out
2019,7,R,L,FT,91.36655222,84.70067596,85.5644455,,-19.56690598,27.48204041,9.98349762,field_out
2019,5,R,R,FT,88.4808418,82.61737061,94.10746002,4502.603516,31.63375282,36.58441544,330.9070129,field_out
2019,8,R,L,FF,91.50247144,84.95162201,80.66271973,4501.726563,66.33197021,-35.99884415,157.9154968,field_out
2019,4,R,L,FF,90.33750604,83.28026581,109.1125107,2995.496338,22.66495132,-19.07756424,399.021637,home_run
2019,6,R,R,FF,92.35634509,85.53307343,76.72879028,3764.952148,47.77353287,-30.60279846,239.9440308,field_out
2019,5,R,R,FT,90.0541268,83.10690308,92.92397308,1777.485107,15.24419117,5.995423317,263.7070007,single
2019,5,R,L,FF,92.29134613,84.39356995,92.90424347,4271.605957,30.29651833,-36.870224,336.1893005,field_out
2019,9,R,R,FF,87.65936356,80.99275208,63.6434288,2918.349121,7.324532032,176.0657501,84.50743866,hit_by_pitch
2019,5,R,R,FF,92.04026865,84.90588379,92.38745117,4350.869629,28.11756325,28.03866005,323.5750122,field_out
2019,7,L,L,FT,82.14640361,75.79205322,97.52163696,3604.889648,37.34457397,6.103163242,353.9196472,field_out
2019,9,L,R,FF,89.68768292,83.07714844,103.1201248,1935.70752,21.98768806,7.416275024,393.1273193,triple
2019,4,R,R,FT,93.53210202,86.11522675,78.05599976,,-38.21046829,-29.06850433,3.724379063,field_out
2019,9,R,R,FT,96.39301376,88.64579773,71.61945343,4943.565918,46.5141449,35.44632721,211.8238068,field_out
2019,5,L,R,FF,90.73539835,83.76403809,66.3523407,3524.915039,32.06468582,-16.10538864,229.5084076,single
2019,8,L,R,FT,87.68380841,81.81809998,98.55073547,1987.878906,5.418717861,-4.807569981,142.484314,single
2019,7,R,R,FF,93.3367305,87.16921234,97.63127136,4329.173828,21.61073494,37.57855988,329.8973389,double
2019,5,L,R,FT,87.23405534,80.86914063,97.04959869,3997.216797,37.83656311,-9.698181152,345.2049866,field_out
2019,4,R,R,FF,92.63894385,86.02989197,98.63205719,3946.68042,37.2713623,7.184029579,363.5822754,field_out
2019,7,R,L,FF,90.40257785,83.82427979,82.77126312,1540.189209,2.614387274,15.79462814,57.87446594,field_out
2019,9,L,L,FT,90.43497327,85.53840637,96.22354889,,-2.795435429,23.20723343,29.93767357,grounded_into_double_play
2019,9,R,R,FT,92.04270377,84.18101501,90.38582611,3251.780518,19.64929008,22.59150124,291.797821,field_out
2019,4,R,R,FF,96.39704108,88.40835571,110.0662003,,9.185030937,-3.693130493,199.6196442,single
2019,8,R,L,FF,93.63563623,86.74749756,102.1374817,2057.928711,26.17671776,34.60575485,392.5574646,home_run
2019,7,R,L,FF,94.13385754,88.76098633,67.92041016,4005.708252,23.92009735,-34.60177231,198.6226044,single
2019,5,R,L,FT,97.41990579,90.19850159,97.59815979,2429.068359,29.04183006,-4.084918976,394.3339844,double
2019,8,R,R,FF,90.6580885,84.82077026,79.67201233,1643.214233,5.501926899,-35.74189377,87.07354736,field_out
2019,8,R,L,FT,90.88319138,84.65917969,97.18058014,4207.253418,39.0056839,-23.00087738,374.7944946,double
2019,9,R,R,FF,93.61836145,86.54772186,37.96549988,,-9.907853127,25.34785461,13.08374786,field_out
2019,5,R,L,FF,87.83268372,81.1522522,83.97219849,1895.990112,19.67852592,2.757245302,287.1196899,field_out
2019,8,R,L,FF,92.32257602,85.50440979,102.2922592,2163.039795,15.56666183,31.83662987,244.1082153,single
2019,8,R,L,FF,95.30816797,88.3323822,76.11671448,1159.072876,12.85999012,10.87736797,182.2335052,single
2019,4,R,R,FF,97.46748428,89.91980743,,,,,,field_out
2019,4,L,R,FT,95.02937799,88.3662796,88.39310455,,-16.64719391,-8.68797493,6.878895283,field_out
2019,6,R,L,FF,93.44205463,86.33985138,96.98392487,2307.609619,11.17932415,-23.26381302,208.8582611,single
2019,8,R,L,FT,92.178009,86.55371094,103.012558,,-2.796644211,24.9474411,27.26132774,single
2019,7,R,R,FF,93.01052853,85.81946564,,,,,,field_out
2019,6,R,R,FF,90.3084407,84.19483185,101.9552307,1562.120483,15.07484341,-1.167028785,319.1970215,field_out
2019,4,R,L,FF,95.25169193,87.89295197,103.7365494,1887.907227,23.08639717,7.147494793,396.3607788,field_out
2019,9,L,R,FT,91.06230795,85.28917694,92.89678955,,-21.89519691,-13.57487774,5.206623554,field_out
2019,6,R,R,FF,89.66242636,83.04753113,78.38721466,4880.717773,45.15564728,33.81899261,241.832428,field_out
2019,7,L,L,FT,90.81756802,85.04735565,77.91856384,5348.717285,24.0728302,-43.50760269,230.1059723,double
2019,5,R,R,FT,91.8802688,84.41464233,97.78555298,,-17.25484085,-16.82510757,6.74495554,field_out
2019,9,R,R,FF,90.91861508,84.54401398,78.15843964,4401.70752,58.29450989,5.192546368,166.5918884,field_out
2019,6,R,L,FF,92.63738287,85.04640961,78.11920929,,-32.18519592,-42.54981995,2.819920063,field_out
2019,4,L,R,FF,90.64889957,83.82756805,87.8862381,900.2119141,16.81431198,12.38385391,240.4531403,single
2019,7,R,L,FF,89.48909579,81.98233032,,,,,,field_out
2019,9,R,L,FT,94.51733685,87.70220947,75.50567627,2857.99585,21.17529297,-41.32868576,215.5249634,single
2019,8,R,L,FF,94.71035651,87.48022461,99.26675415,,-4.562652588,-2.098289251,17.00537682,field_out
2019,4,R,R,FF,93.04545273,86.18638611,84.10144806,4302.433105,44.8314209,-3.664177656,269.91922,field_out
2019,9,R,R,FF,97.10983389,90.10301971,87.1701889,1981.248657,23.903862,-8.161641121,320.6355286,field_out
2019,8,L,R,FF,90.02131512,83.21056366,99.01850128,2543.983643,9.934828758,-34.75762177,151.7511902,single
2019,4,R,L,FT,90.51455173,83.42173004,73.42760468,3079.96875,8.437562943,-30.50516891,119.1351013,field_out
2019,4,L,L,FF,94.47613754,87.09486389,102.0606155,2116.547119,-0.927286685,-14.18908596,45.43688583,single
2019,9,R,R,FF,92.76692291,85.0507431,100.5827942,1654.293457,16.19909668,-22.0818634,338.7011108,field_out
2019,5,R,L,FF,89.03437363,82.02006531,93.32541656,5010.242188,58.41720963,-1.218139172,202.9575958,field_out
2019,4,R,L,FT,93.57291629,87.03958893,106.5561218,1084.828735,19.10221291,9.548110962,368.4534607,double
2019,8,R,R,FT,93.24081384,86.41543579,98.90332794,,10.75934029,-12.70088768,208.1112366,single
2019,5,R,R,FF,93.19551437,86.32610321,76.61419678,,-15.19526482,-12.67089558,14.54164314,field_out
2019,8,L,R,FT,97.36486584,91.36538696,110.2902527,,-14.42091656,37.59913254,5.828227997,field_out
2019,4,L,R,FF,91.96468628,85.04482269,100.1116867,4619.64209,11.95538044,41.32534027,241.1508484,double
2019,4,R,L,FF,97.46853534,89.21955109,86.21714783,2759.731689,30.58702278,-41.65647125,311.7151184,field_out
2019,5,R,L,FF,89.90993442,82.9149704,88.45378113,3231.862549,50.62787247,-7.612832546,270.7184143,field_out
2019,5,R,R,FF,96.01509152,88.9669342,76.54489136,2968.691162,7.508830547,-32.835392,81.73709869,fielders_choice
2019,6,R,R,FT,97.25210107,90.41619873,86.8539505,3098.546387,-2.690228224,14.72496223,32.34513092,field_out
2019,7,R,R,FF,94.69220758,87.04801941,90.70806885,4782.138672,54.45032883,6.671399593,244.2531433,field_out
2019,9,R,R,FT,91.58502615,85.71665192,102.3676453,,-12.16062069,-15.96430874,15.0927124,field_out
2019,8,R,L,FF,94.61560538,88.46230316,81.90346527,3100.240967,2.057162285,25.68865204,47.68494415,single
2019,6,R,R,FT,96.22649945,89.31621552,107.469429,4201.545898,29.98546028,11.19950771,396.790802,home_run
2019,7,R,R,FT,89.62806412,83.28847504,84.99107361,,-21.36026573,-39.76265717,7.034994602,field_out
2019,4,R,L,FT,89.80516183,83.44960785,102.4159927,1747.381348,13.40399837,32.66172791,263.0333252,single
2019,6,R,L,FF,92.05495221,86.60822296,92.29204559,1948.66333,12.80248928,-12.62214565,263.7851563,triple
2019,6,L,R,FT,88.77684412,82.53447723,92.04469299,5102.166504,42.21587753,40.21430969,311.1122742,field_out
2019,9,R,R,FF,95.95855304,89.60408783,82.63562012,5370.666992,43.17118454,39.17412186,275.6919861,field_out
2019,5,L,R,FF,90.9321019,84.73871613,106.0861893,1822.365356,19.83672333,-8.659824371,402.906189,double
2019,4,L,L,FF,94.83949069,87.73213959,98.81587219,713.2299805,17.60227013,10.51884747,292.7425232,double
2019,6,R,L,FF,89.01364389,82.73749542,,,,,,field_out
2019,9,R,L,FF,95.84170892,88.86520386,105.6940842,1143.499878,11.94536591,21.94234085,215.1322479,single
2019,5,R,R,FT,92.9378808,86.07267761,95.31518555,5025.888184,30.48188782,35.43568039,349.8262329,home_run
2019,5,L,R,FF,90.76883441,84.57444,98.4552536,4046.919922,33.68847275,20.40190125,365.9586487,field_out
2019,7,R,R,FF,91.81211667,84.57376099,101.6364517,2570.799805,25.30592155,-13.74465942,425.4920349,home_run
2019,7,L,R,FT,92.9285878,87.07735443,,,,,,field_out
2019,7,L,R,FF,91.8317225,83.92746735,82.98873901,3368.300537,23.64376068,28.09998894,288.1977844,field_out
2019,8,R,L,FT,91.39156943,84.81707001,94.70993042,2994.3125,26.31979179,-27.86116409,346.7518616,field_out
2019,6,R,R,FT,91.8684054,85.00476837,89.09161377,2799.631104,23.80239677,16.74661255,332.8294067,field_out
2019,5,R,L,FF,95.5029151,90.2093277,92.23191071,2395.369385,23.35053444,-10.93897438,351.1181641,sac_fly
2019,5,R,L,FF,91.75578632,84.61539459,,,,,,field_out
2019,8,L,L,FF,84.76857997,79.03977203,,,,,,field_out
2019,8,R,L,FF,94.10192001,86.84374237,91.95565796,852.6497803,8.8369627,18.80254364,158.3555908,field_out
2019,6,R,L,FF,90.62960593,83.492836,86.76968384,3712.451172,42.80411148,23.25954247,290.8530884,sac_fly
2019,4,L,R,FF,91.86427402,85.65962219,95.26215363,2388.061768,16.83636475,13.34309673,304.3983154,field_out
2019,5,L,R,FF,91.42060355,84.90812683,88.49621582,2709.385742,29.62541008,-27.42465019,342.2051392,field_out
2019,9,L,R,FF,86.38222136,79.81428528,102.3221741,2920.120361,9.767195702,-38.2543869,209.7004852,double
2019,7,R,R,FF,95.723897,88.43572998,101.9425049,,-12.3048048,-10.50599384,6.200110912,field_out
2019,6,R,R,FF,89.95125861,84.00876617,68.60614777,,-34.01464462,-21.90655327,4.274267673,field_out
2019,9,R,R,FF,95.91214008,88.47416687,69.7077713,3656.450928,38.9901619,8.149915695,240.0921631,single
2019,9,R,L,FT,89.59079846,82.69237518,82.55192566,1284.108521,19.23950768,23.42931557,233.199707,single
2019,8,R,L,FF,92.57780569,86.75951385,98.5070343,2178.042236,12.89550495,37.93748474,196.0616608,double
2019,6,R,L,FT,92.48927765,86.26615906,63.02257538,2200.502197,13.62670231,-11.84354591,137.80336,field_out
2019,7,R,R,FT,85.51819096,79.46375275,58.49066925,,-8.970481873,31.46725845,18.40394974,field_out
2019,8,R,R,FF,87.90357275,80.60488129,99.12411499,,-6.652339458,-12.95178032,25.40066719,field_out
2019,8,L,L,FF,89.95438055,83.32508087,82.77570343,5228.98584,34.56205368,-46.34140015,281.2145081,field_out
2019,6,R,L,FF,98.64414658,90.31256866,104.2624588,,-1.44129312,1.924299955,34.57223129,single
2019,6,R,R,FF,92.61138745,86.18494415,103.8798523,1509.626953,7.400150299,12.62959862,177.9915771,field_out
2019,4,R,L,FF,91.87227661,84.57069397,89.30924988,,-17.98539925,36.72754669,8.952514648,fielders_choice
2019,5,L,R,FF,91.17886069,84.18180084,59.64498901,,3.107213497,9.251625061,39.73571014,strikeout
2019,5,R,R,FF,94.42070215,87.31750488,94.90659332,5336.810059,47.69168091,20.49294281,292.6778564,field_out
2019,7,L,R,FT,88.78824963,83.75502777,100.3545227,2557.895996,31.63359261,-7.589468956,384.4921875,field_out
2019,8,R,L,FF,91.86180768,85.27160645,87.82820129,3581.025879,33.88543701,-14.40067577,317.8677063,field_out
2019,6,R,R,FF,91.42651443,85.03849792,103.2523651,5464.140137,52.49818802,28.6738224,291.7798157,field_out
2019,5,L,R,FF,89.55940207,84.14823914,87.64448547,3971.51001,16.94909859,35.24444199,251.5037384,field_out
2019,8,L,R,FF,94.65788696,88.2049942,105.171257,,-13.58774853,-14.48547935,8.657432556,field_out
2019,5,R,R,FF,93.30230582,86.55796051,,,,,,field_out
2019,4,R,R,FF,91.30346805,84.85571289,68.71681213,,-8.633041382,22.86752129,13.57639408,fielders_choice
2019,4,R,R,FT,91.37126636,84.30998993,86.11753082,,-15.94070816,5.160953522,9.882716179,field_out
2019,8,R,L,FF,93.85907407,86.41376495,68.55256653,,-17.92079353,30.74174309,10.79792404,field_out
2019,9,L,R,FF,92.06331903,85.22289276,94.34780121,3984.702637,33.90324402,10.94761086,346.3972778,field_out
2019,4,L,L,FF,92.17195242,84.30184174,81.93267822,2593.261719,29.14933968,39.17215347,307.1654358,field_out
2019,9,R,L,FF,94.31319266,87.21013641,54.93409348,,-10.0060339,-30.91180992,15.56980038,single
2019,9,R,L,FT,93.10047186,86.23994446,72.45507813,2173.684326,23.23427963,-16.39133453,230.6359406,single
2019,7,R,R,FF,96.40644855,89.06669617,98.18351746,,-22.39403915,20.57812881,6.104905605,field_out
2019,4,R,R,FF,94.03630707,87.29582214,107.4103851,,-5.190373898,-5.633058071,22.06324196,single
